id;created_at;text;label
3042;2021-07-01T12:46:05.000Z;@Anak_bawang12 Cari informasi di daerah Ciledug , Tanya puskesmas terdekat jadwal vaksin;1
3043;2021-07-01T12:47:25.000Z;@Dztmmm_ gue mikir kedepan puy, klo kaga divaksin nanti ribet apalagi gue pengen jadi pencari kerja pasti nanti syarat kerja syarat apa22 harus pake bukti vaksin hehehe;1
3044;2021-07-01T13:12:38.000Z;Gue parno krn, pas pertama kena covid itu gue gak ada gejala apa2 tau2 anosmia mendadak dan positif. Kemarin, vaksin pun gak berasa efek2 pasca vaksin. So, gue malah parno sama ketahanan badan gue klo begini caranya. Meski temen2 gue skrg ini pada gejala semua sih;0
3045;2021-07-01T14:00:32.000Z;"@jollee__ Oooh, aku vaksin siang, bgtu selepas isya lgsg demam turun naik smpe 24 jam... 
Smga kita semua di beri kesehatan ya jol... 🤲";1
3046;2021-07-01T14:50:31.000Z;Abis vaksin jd ngantuk bgt;0
3047;2021-07-01T15:09:10.000Z;@pemkotdepok dimana lagi ya bisa daftar vaksin, puskesmas, rs full semua..;0
3048;2021-07-01T15:16:53.000Z;"DM untuk tanya soal vaksin, saya reply besok lagi ya.

Untuk yang sudah daftar, saya pastikan data kalian aman dan tunggu WA jadwal vaksin nya ya.

Sehat-sehat semua 🙂";1
3049;2021-07-01T15:26:33.000Z;"@KemenkesRI Kepengen vaksin eh ternyata pake surat domisili setempat ,ngak bisa harus bagaimana ini
.mohon bantu dong untuk wilayah kota tangerang ,bagi perantau seperti saya .saya apa daya udah berusaha vaksin absen dr subuh.kata petugas yg domisili wilayah tangerang belum bisa mhn di bantu";-1
3050;2021-07-01T16:50:49.000Z;"ampun dah berat bener jd w, udah emak bapak takut divaksin karena suka dikirimin berita2 hoax efek vaksin. blm kelar gue bujuk ortu dr kemaren2.

nambah lg masalah laki w takut divaksin karena takut jadi zombi😭😭";0
3051;2021-07-01T16:53:19.000Z;ngeliat orang kantor 80% udah pada vaksin bikin w sebagai HR happy. Ga sia-sia tengah malam bahkan subuh w berisik ngeblast info vaksin mandiri di group dan ngebawelin 1-1 buat daftar 🥲🥺 kan mulai tenang jadinya 😮‍💨;1
3052;2021-07-01T17:40:27.000Z;"Nyokap gue susah bgt disuruh vaksin dah bingung harus dikasitau pake apa lagi

Ya masa gue panggil dokternya kerumah";0
3053;2021-07-01T18:07:50.000Z;Susah banget nyari link vaksin, penuh semua;-1
3054;2021-07-01T18:56:29.000Z;Btw, sepanjang perjalanan mereka ga nanya vaksin ya. Tapi buat jaga2, bawa aja kartu vaksinnya hehe;0
3055;2021-07-01T19:58:15.000Z;Mau vaksin tapi takut difuckin.;0
3056;2021-07-01T21:31:36.000Z;@CNNIndonesia Yg abis vaksin ini, semngt ber demam dan pusying yak :);-1
3057;2021-07-02T01:27:55.000Z;Tanya dong.. apa vaksinasi sudah masuk ke ranah usia 3-17 tahun?? @blogdokter;0
3058;2021-07-02T01:42:19.000Z;Gimana caranya ngeyakinin orang tua yg gamau vaksin????;0
3059;2021-07-02T02:21:32.000Z;"Lah kantor gw ada vaksin gratis buat keluarga pegawai..
Tau gitu nyokap gw vaksin disini aja siapa tau dpt astrazeneca 😑";0
3060;2021-07-02T02:26:03.000Z;@SonoraFM92 Vaksinasi harus dipercepat Dan digalakkan.;1
3061;2021-07-02T02:27:57.000Z;Ya allah ak maunya Pfizer atau Moderna 😌😌😌 .;0
3062;2021-07-02T02:41:13.000Z;"Dua tokoh jahat dalam situasi Pandemi,
1. Mereka yang menyesatkan masyarakat, memprovokasi untuk tidak mematuhi protokol kesehatan dan tidak usah vaksin.
2. Koruptor Dana Bansos dan anggaran lainnya yang dikucurkan negara untuk menangani pandemi.

Jahat aja udah.";0
3063;2021-07-02T03:13:54.000Z;@MeliaAgustin_ Vaksin ke 1 atau 2?;0
3064;2021-07-02T03:16:31.000Z;@sigitwid @ismailfahmi @FaldoMaldini @psi_id @PSI_Jakarta Ada logo Kementerian Kesehatan dan Pemerintah Provinsi DKI Jakarta di program vaksinasi PSI;0
3065;2021-07-02T03:18:03.000Z;Done.. vaksin 1 dengan sinovac. Namun gejala setelah observasi Rindu dan Sayang kepada si doi. Bagaimana?;1
3066;2021-07-02T03:19:28.000Z;"Tmn# ne,, lu udah di vaksin??
Gw # udah ...
Tmn# gw masih ngeri , banyak yg mati krna vaksin
Gw # tapi gue masih hidup 🤣🤣

Jd itu terserah ya mau vaksin apa engga, di jelasinpun bikin suasana jd awkrdddd nntinya 🤣🤣";0
3067;2021-07-02T03:52:47.000Z;@ainunnajib Vaksinasi di Singapura, vaksinnya jelas dr mulai bahan sampai hasil uji klinis. Disini vaksinnya nggak jelas ? Dr mulai berita sampai tetangga yg ud divaksin 2 kali tetep dihajar Covid19. Disini yg  cuma BOHONG;-1
3068;2021-07-02T04:01:08.000Z;vaksin pertama selesai, tinggal tunggu efeknya hmmm 😌;0
3069;2021-07-02T04:04:50.000Z;Kemarin venue vaksin kepanasan skrg kedinginan;1
3070;2021-07-02T04:41:45.000Z;Pemerintah optimis bisa mendapatkan pendapatan negara dari pajak, juga optimis perekonomian pulih berkat vaksinasi massal. Makanya pada vaksin deh, biar bisa beraktivitas seperti sedia kala dgn prokes ketat.;1
3071;2021-07-02T04:44:15.000Z;Abis vaksin pen berak…;0
3072;2021-07-02T04:45:27.000Z;Biarlah urusan utang diatur sama pemerintah negara. Percayakan sama ahlinya.  Sebagai warga, kita fokus sama kesehatan dengan mengikuti aturan vaksin massal.;1
3073;2021-07-02T05:11:43.000Z;@whiskcook Bang mau tanya, ini vaksin aztra atau sinovac ya?;0
3074;2021-07-02T05:16:45.000Z;"@contactap2 Halo min mau tanya
Terkait ppkm per 3 Juli 2021, untuk penerbangan dari jakarta ke ambon dan dari jakarta ke sorong apakah sudah harus menggunakan pcr tes &amp; kartu vaksin ?
Saya tidak pernah dapat sms setelah di vaksin jadi cuma ada data di pedulilindungi bisa ga ?";0
3075;2021-07-02T05:21:44.000Z;@jokowi Dikalangan bawah masih takut vaksinasi akibat hoax sana sini. Kontrol ketat data yg belum vaksin pedagang keliling yg banyak tersebar di Jabodetabek. Vaksinasi hrs jadi kewajiban, bukan lagi himbauan. Keterlibatan RT/RW/Kelurahan/Polisi Dan TNI Sgt dibutuhkan.;1
3076;2021-07-02T05:32:46.000Z;@mirazh_me @DKIJakarta Bawa ktp aja ke tempat vaksin sekitaran kak ...;0
3077;2021-07-02T05:35:24.000Z;"[PENGALAMAN KENA COVID SETELAH VAKSIN 2X]

A THREAD";0
3078;2021-07-02T05:44:13.000Z;@loketcom tolong dong kenapa ini ada email pembatalan vaksinasi saya besok yang TNI dan Walubi. Padahal saya ga mengajukan pembatalan;0
3079;2021-07-02T06:28:25.000Z;bekas vaksin ngalah ngalahin pegel nya diinfus zzzzz;0
3080;2021-07-02T06:38:55.000Z;"@ndlayasmin Raisa dong.

Udh vaksin mbak?";0
3081;2021-07-02T06:42:42.000Z;"Manusya kalo punya privilege emang suka sekate-kate binti rewel ya

udah ada akses vaksin, pas adanya AZ geger cari Sinovac. Skrg giliran per 1 Juli mulai ganti Sinovac, geger cari yg masih punya AZ 🙂

tapi AZ udah expired ya akhir juni kmren?";-1
3082;2021-07-02T06:42:48.000Z;@rahmadianseno Yoo mungkin aku wes positif dari sebelum vaksin, tapi otg. Soale di antigen pas hari h vaksin negatif hasile;0
3083;2021-07-02T06:43:26.000Z;@FerdiPrtma Vaksin daerah mana bang?;0
3084;2021-07-02T07:06:32.000Z;alhamdulillah vaksin done..;1
3085;2021-07-02T07:11:58.000Z;@picoez Sami mas kulo wingi malah nyari2 link biar cepet buat anak nunguin mang suka lama , coba cr2 link daerah jogja biasa RS pd ngadain vaksin sekarang;0
3086;2021-07-02T08:04:31.000Z;"Banyak org pikir lo udah vaksin trus ga jaga jarak &amp; ga pake masker... Hello.. Emang lo Tuhan..Inget yah gaess udah divaksin, itu ttp bs kena covid,alias ga kebal krn tergantung immune tubuh kita juga, termasuk keluarga kita...Bisa jg kena, so thinks twice for ur safety &amp; Fam 👪";0
3087;2021-07-02T08:05:07.000Z;vaksin biar gajadi zombie;1
3088;2021-07-02T08:28:41.000Z;@ronaldhonarto gue makin sayang sama 🇯🇵 karena udah sudi nyumbang jatah AstraZeneca hahahaha;0
3089;2021-07-02T08:42:23.000Z;Saya mau vaksin tapi saya memilih vaksin Pfzer atau Moderna, sampai mereka datang ke Indonesia.;0
3090;2021-07-02T09:13:31.000Z;@earthmixnation iya kaa yaampunnn pas aku habis vaksin waktu itu juga pegel bgt seharian 💆🏻‍♀️;0
3091;2021-07-02T09:30:39.000Z;@airasia_indo selamat sore td saya tlp bandara soetta dan ngurah rai terkait PPKM darurat dan syarat terbang harus minimal vaksin pertama sedangkan saya baru boleh vaksin 3 bln lg (karena 1bln yg lalu habis positif covid dan sdh negatif).;0
3092;2021-07-02T09:49:01.000Z;Pgn vaksin pfizer tp gamasuk indo ya.;0
3093;2021-07-02T10:04:22.000Z;Ada ibu hamil ngotot mau terbang. Ga ngerti2 dibilangin buat ppkm hanya boleh yg sudah vaksin saja. Jika belum vaksin maka tdk bs terbang, jd logikanya pemerintah nyuruh ibu dirumah aja dlu atau tundalah penerbangan sampe 20 juli.;0
3094;2021-07-02T10:31:46.000Z;Sama jg ketika vaksin masuk yg bikin efek pasca suntikan gk parah kan jg imunitas tubuh. Kalo ok ya efeknya bakalan minor. Klo drop ya bakal hebat efek yg dirasa. Makanya gak perlu pilih2 vaksin. Krn bkn merk vaksin semata yg menyelamatkan kita. Harus ada imunitas tubuh yg baik;1
3095;2021-07-02T11:41:16.000Z;Cek kesehatan sebelum di vaksin ternyata baru tau kalo tensi darah gw lumayan tinggi 😅 langsung disrh diet ngurangin makan nasi sama gorengan dong wkwkwkwk. Yuk bisa yuk makan nasi seminggu 3x;1
3096;2021-07-02T11:41:30.000Z;@GNilam1 dah vaksin Pak Gigih ?;0
3097;2021-07-02T12:06:23.000Z;@RizalArdian23 @ainunnajib Yg diberikan astrazeneca yg sebulan stl divaksin  4 sampai 5 org terpapar;0
3098;2021-07-02T12:06:44.000Z;"Ribut vaksin, ada yg percaya smpe lebay, ada yg parno jg smpe lebay. Semua segala sesuatu yg berlebihan itu gak baik, jd bijak dan proporsional aja. 
Tp gw diwajibin vaksin skrng 😂😂";0
3099;2021-07-02T12:14:41.000Z;@_ndhuk Yes di Jakarta mbak, pasti mundur, hehehe kudune vaksin kedua 19 juli.;0
3100;2021-07-02T12:16:26.000Z;@49menunggupagi Klo bs milih g mo sinovac aja yg efeknya lbh ringan .. 😅😅 kyknya badan gw memang agak lemah. Tkut gk kuat .. Tuh vanessa angel meriang 2 hari lemes bgt ktnya abis az.;0
3101;2021-07-02T12:20:35.000Z;@49menunggupagi Sanmol emng bgs bu.. Kmren vaksin dmna?? G mnggu kmren bru ngerasain d colok. Gk enk bgt. Apalg kau smnggu s x. Gk sanggup rasanya 😅🤣;0
3102;2021-07-02T12:44:39.000Z;@aldente_etnedla Suhu bakal naik setelah 24 jam vaksin...;0
3103;2021-07-02T13:00:55.000Z;Dana vaksin ada yg dikorupsi gak yaahhhhhh????;0
3104;2021-07-02T13:11:53.000Z;Efek vaksin di tubuh gua kok bikin gua nafsu makan bgt ya sampe ga ke kontrol tolong bgt ini mah udh ngembang lagi badan gua🙃🙃🙃;1
3105;2021-07-02T13:33:11.000Z;masih aja ada yg takut vaksin;1
3106;2021-07-02T13:38:15.000Z;@nathaliamwt Kantor adek aku, ipar aku dan temen adek aku yg ngekos disini di keluarin SK harus vaksin. Kalo ga mulai dari bonus ga cair dan harus mengundurkan diri;0
3107;2021-07-02T14:16:33.000Z;@bubinibin Aku efek vaksin bu...;0
3108;2021-07-02T14:39:59.000Z;Tiap akun famous bali up berita ttg ppkm darurat, mostly orang bali komen “percuma vaksin 2x” well, siapa je bisa naikin pariwisata bali lagi kaya normal setelah ini bukan tidak mungkin bakal dapet kepercayaan orang Bali kayak Pak Mangku mengusut bom bali dulu;0
3109;2021-07-02T14:53:16.000Z;"@Cobeh09 Sebelum kau buat virus, pastikan kau sudah punya vaksin nya
Mi-2 1996";1
3110;2021-07-02T14:54:57.000Z;"@StrongstWizard Bantu jawab
Masih. Selain keperluan vaksin, umum dilarang masuk.";0
3111;2021-07-02T14:58:57.000Z;"@ryansangar17 @ernestprakasa disitu kan tulisannya bilang ""kalo masyarakat menolak atas dasar kesehatan?""

pdhal gak vaksin pun gapapa. tp yang penting dateng untuk skrining. dan GAK AKAN DI VAKSIN JUGA. tim medis juga bisa liat mana yang layak vaksin/engga.

kalo sakit jga gabakal dipaksain. tp mereka ak-";0
3112;2021-07-02T15:00:26.000Z;"@ryansangar17 @ernestprakasa akan mendapat ""surat keterangan"" yang menunjukan bahwa si pasien ""tunda vaksin atas dasar blabla"" 

jadi ga akan kena seperti denda dll.";0
3113;2021-07-02T15:32:43.000Z;asli ini ngapa jadi pengen ngemil terus abis vaksin...;1
3114;2021-07-02T15:32:54.000Z;"Berpolemik ttg siapa yg salah dlm lonjakan kasus covid ini gak akan membuat covid hilang dari Indonesia.
Mustinya semua bersatu padu dlm mengenyahkan virus laknat ini.
Caranya gampang kok, ikuti prokes, ikuti vaksinasi..dan yg terpenting hilangkan ambisi jahatmu para politikus!!";-1
3115;2021-07-02T15:53:45.000Z;Gatau efek vaksin atau emang kualitas tubuh yang sedang menurun, dari kemarin hawanya ringkih bener badan..pada sehat sehat dah yaa, tetap berusaha hidup walau hidupmu terkadang tak berguna dan bertemu masalah terus..🙏🏼;1
3116;2021-07-02T16:03:36.000Z;@slaksmi ayo warge Jakarte...ramai2 kite vaksin,biar bise ngopi lagi di pinggir2 jalan kote Jakarta.sambil sekedar cari hiburan murah di megahnye ibu kote sekarang.;0
3117;2021-07-02T16:25:46.000Z;Vaksinasi tgl.5 juli 2021 buat warga Rt.08/14 kelurahan Grogol Utara Dibatalin Ama Lurah,karena Ada #ppkmjawabali ,@BPBDJakarta Emang Bener gitu ya?;0
3118;2021-07-02T16:29:05.000Z;@brianbian gw udah kelar vaksin dari april wey wkwkwk.;1
3119;2021-07-02T16:43:15.000Z;vaksin jdi syarat buat keluar kota pake transportasi umum ya 😂;0
3120;2021-07-02T17:07:18.000Z;@saputrahendraa Klo sinovac berapa % pak?;0
3121;2021-07-02T17:56:01.000Z;"Utk petugas terkait Vaksin Covid,tolonglah cek seksama nomor HP penerima vaksin jgn smpe nyasar ke nomor orang bgtu pula penerima vaksin harap tulis secara jelas nomor HP anda. Hr ini saya menerima SMS mengirimkan sertifikat atas nama orang lain yg tdk saya kenal
#pedulilindungi";0
3122;2021-07-02T19:14:52.000Z;abis vaksin malah susah tidur, padahal badan capek.;0
3123;2021-07-02T19:26:52.000Z;klo vaksin bikin mati ,dr bayi gua udh meninggal kali.;0
3124;2021-07-02T20:06:53.000Z;@republikaonline Seperti lazimnya vaksin yg dibuat agar manusia imun thd penyakit tertentu. Nah kalau divaksin msh memungkinkan terpapar ! Lantas apa gunanya divaksin, ini sesungguhnya senjata biologis militer yg pembuatnya tak pernah dimunculkan;-1
3125;2021-07-02T22:18:08.000Z;"Jika entry data menjadi penyebab lambannya proses vaksinasi. Maka problemnya bukan di nakes nya, tapi perbanyak tenaga entry.

Skor Rasa Kerelawanan Indonesia sangat tinggi. Saatnya relawan bergerak membantu entry data.

Itu sama pentingnya dg nakes yg bertugas menyuntik";0
3126;2021-07-02T23:20:02.000Z;@Vanyudha2 @ini_aki_aki @KakekHalal @aniesbaswedan @Puspen_TNI @DivHumas_Polri @jokowi Sesuai arahan Presiden   .. TNI .. AL .. AU .. dan Polri .. ikut serta dalam penangganan percepatan vaksin .. 1 juta perhari ..🙏🙏;0
3127;2021-07-03T00:37:37.000Z;vaksin di GBK hari ini rame bgt, udah sampe TJ ada pun ikut diarahkan untuk mobilitas masyarakat untuj Vaksin.....;0
3128;2021-07-03T00:55:29.000Z;"Sekarang kalo kemana-mana ditanya : ""udah vaksin belum?""";0
3129;2021-07-03T01:59:55.000Z;"@thisisandri alhamdulillah kemarin abis vaksin AZ justru gk knp2, temen kantor semua rata2 demam menggigil. saya malah gak knp2 mas 😭😭😂😂😂

aneh bgt";1
3130;2021-07-03T02:22:27.000Z;@ini_aki_aki @Vanyudha2 @KakekHalal @aniesbaswedan @Puspen_TNI @DivHumas_Polri @jokowi Kl ini saya ga ikut komen .. hanya saja saya sebagai tenaga kesehatan mengapresiasi seluruh jajaran yang sudah ikut berkontribusi dalam penanganan Covid dan pelaksanaan Vaksin .. salam damai salam NKRI;1
3131;2021-07-03T02:24:28.000Z;Jadwal vaksin kedua tanggal 12 Juli, cepet amaat wey, masih berasa nyerinya disuntik kmrn, Im not ready yet 😭;-1
3132;2021-07-03T02:46:33.000Z;@upiiniipin Vaksin apa sama cowok mucsel;0
3133;2021-07-03T02:57:03.000Z;"@ryansangar17 @ernestprakasa MAS KOK GAPAHAM YA😭 

KALO TUNDA VAKSIN TERUS MAU NGURUSIN ADMINTRASI TINGGAL TUNJUKIN SURAT KETERANGAN TUNDA VAKSIN. 

misal mau ngurus sesuatu di kelurahan yang mewajibkan sudah vaksin. mereka itu punya data masyarakt yang udh vaksin/tunda vaksin/blum vaksin. nah ketika si wa-";1
3134;2021-07-03T02:59:11.000Z;"@ryansangar17 @ernestprakasa warga tsb mau bikin ini itu, trs wajib vaksin, sedangkn kondisi mereka tunda vaksin. tinggal sebut aja Nama, nik, hp. 

nnti akan keluar tulisan ""bahwa nama nik sekian tunda vaksin"" naah itu akan di bolehkan ngurus ini itu beda dengan yang ga mau vaksin. 

sampai sini paham?";1
3135;2021-07-03T02:59:22.000Z;selamat pagi, untuk keberangkatan dr Jakarta jika belum vaksin bisakah nanti menggunakan kartu vaksinasi dari GIA? dan untuk melakukan vaksin perkiraan pukul berapa sudah di bandara sebelum keberangkatan? terima kasih @IndonesiaGaruda;0
3136;2021-07-03T03:02:25.000Z;ni gada yg mau nemenin gue antigen sm vaksin apa:(;0
3137;2021-07-03T03:05:36.000Z;@Kelabangtempur @ernestprakasa Ih Ya Tuhan kan ada emng penyakit penyakit yg gak boleh terima vaksin, kalo mau koar koar at least harus paham yg lagi diomongin...;0
3138;2021-07-03T03:10:20.000Z;"Gw sampai detik ini masih berharap banget, kaum antivaksin dan yang menganggap Covid hanya 'kerjaan' pemerintah benar-benar taubat. 

Belum terlambat mengakui bahwa Covid nyata, dan vaksinasi salah satu ikhtiar dalam melawan Virus Corona.";1
3139;2021-07-03T03:19:33.000Z;Abis vaksin laper bgt;0
3140;2021-07-03T03:22:00.000Z;PPKM Darurat sdh diberlakukan. Kl tdk ada keperluan/pekerjaan yg esensial/kritikal, stay at home. Buat yg sdg sakit, semoga mendapat perawatan yg layak dan segera sembuh. Buat yg sehat, jaga prokes selalu. Yg belum vaksin, segerakan. Semangat sehat semuanya. Happy weekend! 🤲🏻🙏🏻;1
3141;2021-07-03T03:23:34.000Z;Harusnya antrian untuk vaksin di @bbpkjakarta dipisahkan antar kategori. Ini untuk Lansia, Pralansia dan 18+ digabung. Jadi kasian yg Lansia harus nunggu lama 🥲;-1
3142;2021-07-03T03:26:37.000Z;@astarimartha Jadi wajib vaksin tapi boleh pilih ya?;1
3143;2021-07-03T03:33:31.000Z;"@rikunwww bener😭 kalo ga dijelasin mereka salah faham trus. 

kalo emang gamau vaksin yaudah jangan bawa"" penyakit. kan yang punya penyakit juga gaakan divaksin jugaa. mereka akan dapet surat keterangan jga kok. mereka akan di input juga datanya scara manual maupun komputer. dan data-";1
3144;2021-07-03T03:36:10.000Z;@contactap2 @angkasapura2 @KementerianBUMN Mohon info, apakah benar utk tgl 3 dan 4 juli ini masih diperbolehkan tanpa sertifikat vaksin dan hanya antigen saja karena masa transisi ppkm darurat jawa bali di bandara2? Setelah tgl 4 baru wajib sertifikat vaksin dan PCR (bukan antigen lagi)?;0
3145;2021-07-03T03:39:23.000Z;@contactap2 @angkasapura2 @KementerianBUMN Jakarta - manado kita PCR + Surat Vaksin, lalu kembali Manado - Jakarta PCR lagi + Surat Vaksin? Begitu bukan maksudnya untuk PPKM Darurat Jawa Bali. Jadi Antigen tidak berlaku lagi..harus PCR.. Begitu bukan?;0
3146;2021-07-03T03:44:58.000Z;@RayTNI Ajak pemeriksaan pra vaksin aja, biar dokter yang ngomong. Ada pemeriksaannya juga, jadi bisa di jelaskan kalau mereka bisa ikut vaksin atau ga.;0
3147;2021-07-03T03:45:16.000Z;@AnisYunas @ainunnajib Halo pak. Vaksin bukan bikin kebal tapi meminimalisasi efek virusnya. Ayah saya komorbid jantung dan terpapar virus, gejala ringan, cukup isoman, dan alhamdulillah bisa sembuh berkat vaksin nya bekerja. Smg bapak sekeluarga selalu dilindungi Allah ya.;1
3148;2021-07-03T03:50:26.000Z;@RayTNI Coba cek hallo dokter, ada paket pra vaksin. Atau bisa konsul lewat sana dl.;0
3149;2021-07-03T03:55:48.000Z;Apabila sudah ada kesempatan vaksin tolong segerakan vaksin. There’s no other way. Vaksin bukan bikin kebal covit19. Tapi meringankan gejala dan otomatis meringankan nakes.;1
3150;2021-07-03T04:04:55.000Z;Terbersit ide lycyk nggo para ibu ibu dan bapak bapak yg ngeyel divaksin, nek ragelem vaksin raoleh keluar kota atau naik kendaraan umum lho pak bu, wkwk;0
3151;2021-07-03T04:08:34.000Z;"@PermadiReds @ryansangar17 @ernestprakasa silahkan mas. 

memang stiap mau vaksin pasti dikasih Form ini kok. 

kalo memang ada penyakit dalam (seperti jantung, teroid, dll), boleh dikonsultasikan dulu dengan dokternya. minta surat rekomendasi dari dokter boleh vaksin/engga.

kalo engga, ttp dateng untuk skrining biar -";0
3152;2021-07-03T04:30:43.000Z;Kalo butuh info seputar ketersediaan tabung oksigen, vaksin, dsb, bisa cek reply tweet di bawah ini. Kalo ada yang butuh ambulan, donor plasma konvalesen, atau tempat isoman, bisa juga reply tweet di bawah supaya lebih banyak yang tau. Ayo saling bantu.;0
3153;2021-07-03T04:38:11.000Z;"Hampir seluruh Atlet &amp; Pelatih PB Jaya Raya serta Guru/karyawan Yayasan Pembangunan Jaya Raya telah mengikuti kegiatan vaksinasi, baik melalui program Pemerintah maupun melalui perusahaan.
Hal tersebut sebagai bentuk ikhtiar agar kita semua sehat.";1
3154;2021-07-03T04:38:37.000Z;"Vaksin merupakan upaya terbaik saat ini untuk mencapai kekebalan komunitas dalam rangka mengatasi pandemi Covid-19.
Saat ini, kegiatan vaksinasi untuk anak-anak atau atlet yang berusia kurang dari 18 tahun, kami masih menunggu kebijakan pemerintah sebagai penerima Vaksin Covid-19";1
3155;2021-07-03T05:18:41.000Z;@KemenkesRI biar tercapai target vaksin...mahasiswa poltekes libatkan pak menteri...biar cepat,gak antri panjang,slm sehat;0
3156;2021-07-03T06:00:30.000Z;@AndikaSugiarto Nggak nyambung ke catatan sipil ini urusan vaksin. Kesimpulan nggak nyambung. Definisi vaksin itu urusan imunitas manusia kpd penyakit. Tolong jgn keluar dr definisi vaksin;0
3157;2021-07-03T06:21:50.000Z;@bprakoso2 @ainunnajib @KemenkesRI @CCICPolri @DivHumas_Polri Kita tidak mengatakan usaha pemerintah bohong. Kita cuma khawatir dan tidak bijaksana saya berbohong diruang publik. Kekhawatiran sy bukan utk diskreditkan pemerintah kita hanya ingin dg vaksin yg tepat kita tidak khawatir lagi pada pandemi yg sampai hari ini kita msh dikepung;0
3158;2021-07-03T06:41:39.000Z;Gajelas bgt naek kereta jarak jauh harus pake sertifikat vaksin;0
3159;2021-07-03T06:55:20.000Z;"@AndikaSugiarto @CCICPolri @DJPPIKominfo Ya bos kita ini sedang dikepung pandemi yg berdampak luas terutama ekonomi dan sosial. Putra putri kita yg bersekolah pun terdampak dalam proses ajar mengajar. Berharap pandemi stop &amp; langkah vaksinasi sdh tepat tp kita berharap vaksin dapat menghentikan pandemi.";1
3160;2021-07-03T06:59:55.000Z;Baru bgt vaksin, demam, eh kena tracking 🤦🏻‍♂️;0
3161;2021-07-03T07:07:09.000Z;"gue yg mau vaksin malah dr kemaren susah bgt gadapet2 kuota. 
tmn gue yg udh didaftarin dr kerjaannya trs tinggal vaksin aja malah gamau vaksin.

tukeran dah sini";0
3162;2021-07-03T07:07:09.000Z;Aku takut di vaksin, tapi kalo di fucksin kmu aku berani;0
3163;2021-07-03T07:10:45.000Z;@dslvfw halooo vaksin astrazeneca ini bisa daftar dimana ya?;1
3164;2021-07-03T07:15:02.000Z;@muhamadyahya_ info vaksin yak hehe;0
3165;2021-07-03T07:17:27.000Z;"Setelah bakal dapat jatah Pfizer dan Moderna, bakal dapat jatah J&amp;J apa ngga ya vaksin Indonesia ke depan?";0
3166;2021-07-03T07:26:44.000Z;@JSCLab vaksin Astrazeneca udh mulai dibuka lagi kapan ya?;0
3167;2021-07-03T08:09:10.000Z;@Rian__Az minggu kemarin istriku ngider cari info sekitar komplek kebetulan komplek lain sedang ada vaksin dan masih ada sisa, capcus nyelonong ke TKP beruntung istriku sempat kebagian vaksin;1
3168;2021-07-03T08:12:08.000Z;Bener bener edan vaksinasi di GBK wóoóOooO vaksinasi kedua harus kayak ambil psikologi persepsi a.k.a rebutan lagi;-1
3169;2021-07-03T08:15:02.000Z;"Udah berusaha daftar lewat berbagai link yg gue dpt utk vaksinasi remaja anak gue

Semua full! Ya berarti kami harus berusaha &amp; menunggu lagi. Tapi ini juga indikasi bagus bahwa buanyak sekali yg antri mau divaksin?";0
3170;2021-07-03T08:26:08.000Z;"@loketcom mohon info nya apakah untuk jadwal vaksinasi di JEXPO di pindah ke GBK? Mohon informasi nya
 Terimakasih";1
3171;2021-07-03T08:30:15.000Z;@riskaintanii cuman ngantuk doang, beberapa jam setelah vaksin. tidur setengah jam, seger lagi. yang penting sarapan dulu, ngeri ngantri panjang;0
3172;2021-07-03T08:33:06.000Z;Untuk #LaskarBerbagiKasih jangan lupa edukasi masyarakat untuk ikut vaksin covid 19 dan tentang bahayanya covid 19. Dari sebagian kita mungkin belum mampu untuk berbagi materi tapi sangat mampu untuk bisa menebar kebaikan via edukasi, semangat 45. #SayaSudahDivaksin;1
3173;2021-07-03T08:48:35.000Z;@almaujudy @shitlicious Iy nih Vaksin CT Cop gk ribet, cuma perlu daftar pake NIK aja gk perlu surat domisili + Kuota Vaksinnya msh blm penuh.;1
3174;2021-07-03T08:51:01.000Z;"Bapak gue awalnya gak mau vaksin alasannya takut efeknya, dibujuk sama semua anak tetep gak mau.
Tiba2 Rabu kemarin ngabarin udah divaksin krn diajak temen deketnya yg hampir tiap malam nongkrong bareng.
Pulang vaksin mereka jajan berdua ke Indomaret, jajan rokok.";0
3175;2021-07-03T09:56:08.000Z;@localwisdom_ Tatunggu yo! Agustus insyaAllah uda kelar lah corona nya. Disini lagi kebut vaksin soalee;1
3176;2021-07-03T10:16:34.000Z;"Ada yg demam setelah beberapa hari vaksin Sinovac ngak? 
Sharing dong. 💖";0
3177;2021-07-03T10:32:09.000Z;@rohmahkr_07 Jaga kesehatan ya sebelum di vaksin.;0
3178;2021-07-03T10:34:16.000Z;@rahmat28adi Aamiin sehat selalu ya sampai di vaksin kedua.;1
3179;2021-07-03T10:44:04.000Z;Orang nyuruh vaksin dikira pengen dia mati. Huh🥴;0
3180;2021-07-03T11:03:17.000Z;@mirazh_me @Deffal_AG udeh kata dokternya minum sekali sehari ya sampe habis gak sembuh2 ke dokter lagi disuruh minum 3x sehari baru sembuh ...di rs penuh sama pasien yg habis vaksin juga sptnya keluhannya sama demam gak sembuh2 ...;0
3181;2021-07-03T11:11:35.000Z;"@maruapey Betul👍👍
Stop menyebarkan hoax ttg efek samping vaksin juga perlu...
Banyak yg jadinya milih2 krn banyaknya hoax yg beredar.";1
